gene_name,TCGA-05-4384-01,TCGA-05-4396-01,TCGA-05-4398-01,TCGA-05-4402-01,TCGA-05-4405-01,TCGA-05-4410-01,TCGA-05-4417-01,TCGA-05-4418-01,TCGA-05-4420-01,TCGA-05-4422-01,TCGA-05-4426-01,TCGA-05-4430-01,TCGA-05-5423-01,TCGA-05-5429-01,TCGA-05-5715-01,TCGA-35-3615-01,TCGA-38-4626-01,TCGA-38-4627-01,TCGA-38-6178-01,TCGA-44-2656-01,TCGA-44-2657-01,TCGA-44-2665-01,TCGA-44-3396-01,TCGA-44-3919-01,TCGA-44-4112-01,TCGA-44-5645-01,TCGA-44-6145-01,TCGA-44-6146-01,TCGA-44-6774-01,TCGA-44-6775-01,TCGA-44-6777-01,TCGA-44-6779-01,TCGA-44-7659-01,TCGA-44-7662-01,TCGA-44-7670-01,TCGA-44-7671-01,TCGA-44-7672-01,TCGA-49-4486-01,TCGA-49-4487-01,TCGA-49-4488-01,TCGA-49-4494-01,TCGA-49-4501-01,TCGA-49-4505-01,TCGA-49-4506-01,TCGA-49-4507-01,TCGA-49-4510-01,TCGA-49-4512-01,TCGA-49-4514-01,TCGA-49-6742-01,TCGA-49-6744-01,TCGA-49-6745-01,TCGA-49-6761-01,TCGA-49-6767-01,TCGA-50-5044-01,TCGA-50-5049-01,TCGA-50-5051-01,TCGA-50-5068-01,TCGA-50-5072-01,TCGA-50-5931-01,TCGA-50-5932-01,TCGA-50-5933-01,TCGA-50-5936-01,TCGA-50-5939-01,TCGA-50-5941-01,TCGA-50-5942-01,TCGA-50-5944-01,TCGA-50-6593-01,TCGA-50-6595-01,TCGA-50-6597-01,TCGA-50-6673-01,TCGA-50-7109-01,TCGA-53-7626-01,TCGA-53-7813-01,TCGA-55-1592-01,TCGA-55-1594-01,TCGA-55-1596-01,TCGA-55-6543-01,TCGA-55-6712-01,TCGA-55-6970-01,TCGA-55-6971-01,TCGA-55-6978-01,TCGA-55-6979-01,TCGA-55-6981-01,TCGA-55-6982-01,TCGA-55-7573-01,TCGA-55-7574-01,TCGA-55-7728-01,TCGA-55-7815-01,TCGA-55-7911-01,TCGA-64-1676-01,TCGA-64-1679-01,TCGA-64-1680-01,TCGA-64-1681-01,TCGA-64-5774-01,TCGA-64-5778-01,TCGA-64-5781-01,TCGA-67-3771-01,TCGA-67-6215-01,TCGA-67-6216-01,TCGA-67-6217-01,TCGA-69-7760-01,TCGA-69-7761-01,TCGA-69-7763-01,TCGA-69-7764-01,TCGA-71-6725-01,TCGA-73-4658-01,TCGA-73-4659-01,TCGA-73-4675-01,TCGA-73-4676-01,TCGA-73-7498-01,TCGA-73-7499-01,TCGA-75-5122-01,TCGA-75-6203-01,TCGA-75-6205-01,TCGA-75-6207-01,TCGA-75-6211-01,TCGA-75-6212-01,TCGA-75-6214-01,TCGA-75-7027-01,TCGA-75-7030-01,TCGA-75-7031-01,TCGA-78-7145-01,TCGA-78-7147-01,TCGA-78-7148-01,TCGA-78-7149-01,TCGA-78-7150-01,TCGA-78-7152-01,TCGA-78-7153-01,TCGA-78-7154-01,TCGA-78-7155-01,TCGA-78-7156-01,TCGA-78-7158-01,TCGA-78-7159-01,TCGA-78-7160-01,TCGA-78-7161-01,TCGA-78-7162-01,TCGA-78-7163-01,TCGA-78-7166-01,TCGA-78-7167-01,TCGA-78-7535-01,TCGA-78-7536-01,TCGA-78-7537-01,TCGA-78-7539-01,TCGA-78-7540-01,TCGA-78-7542-01,TCGA-78-7633-01,TCGA-80-5607-01,TCGA-80-5608-01,TCGA-86-6562-01,TCGA-86-6851-01,TCGA-86-7713-01,TCGA-91-6828-01,TCGA-91-6829-01,TCGA-91-6835-01,TCGA-91-6840-01,TCGA-91-6847-01,TCGA-91-6849-01,TCGA-91-7771-01,TCGA-93-7348-01,TCGA-95-7039-01,TCGA-95-7043-01,TCGA-95-7567-01,TCGA-95-7947-01,TCGA-95-7948-01,TCGA-97-7546-01,TCGA-97-7552-01,TCGA-97-7553-01,TCGA-97-7554-01,TCGA-97-7937-01,TCGA-97-7938-01,TCGA-97-7941-01,TCGA-99-7458-01
SMAD7,3.8571,4.0679,4.2616,4.717,3.907,4.0867,3.0287,2.128,2.2663,3.0602,3.5982,3.7804,2.5852,1.9073,2.6208,3.7105,3.5237,3.4945,3.8431,2.68426262565,3.2389,3.11452438554,3.5224,3.831,2.88184761306,3.29586939527,3.3661,2.6355886326,4.1128,3.51024795848,3.623,2.4063,3.9524,3.6405,3.29,3.9166,3.2988,2.5731,3.3549,3.1588,3.3264,3.3633,4.0688,0.2642,2.1247,3.7741,3.66,2.0395,2.874,3.9204,3.2343,2.9052,2.9356,3.871,3.5779,3.3235,2.6161,2.9674,2.6278,3.8239,4.4562,2.8661,2.9394,4.2126,4.1939,3.869,3.3032,4.085,3.1045,3.3563,3.6725,4.0383,3.3563,3.4061,2.6962,1.4808,4.1692,2.651,3.1475,3.1749,4.0841,3.6748,3.3828,3.4451,3.6994,3.6939,2.872,2.3871,3.3032,3.2112,3.7094,2.8158,3.6324,2.7292,2.4063,3.1179,2.409,2.826,3.335,3.0585,2.8994,4.0348,4.0375,4.8827,3.9847,3.4358,3.1844,3.7603,3.0002,3.2973,2.7868,3.6359,4.2373,3.7794,2.9857,3.5645,2.9262,2.3536,2.9692,4.7231,3.603,4.2017,2.8994,3.0995,3.5982,3.483,3.1939,2.8974,2.0535,4.2235,3.309,4.4128,3.1245,3.7291,2.667,4.3031,4.0619,2.2753,4.6514,4.0985,2.824,3.2841,3.5694,3.8778,3.0876,3.4648,2.9186,2.9618,4.0909,3.4048,2.233,3.928,4.506,3.6042,3.716,2.2299,3.4477,3.0654,3.1062,4.6439,2.7508,3.0393,2.2019,3.2885,3.7582,3.5124,4.0348,4.1094,3.7028,4.4189,3.0376,4.0705
SMAD9,0.6425,0.7321,-1.4699,-0.2498,-0.6873,-1.1488,0.5568,-2.4659,-1.3921,0.6425,0.434,-0.3383,-0.1665,-2.0529,-1.685,1.2636,0.4016,0.679,0.4967,0.0393616077735,-0.3201,0.8541067295,-1.9942,-0.5543,1.2795586466,1.5181786408,-0.9132,0.50010548346,0.6608,1.09376008718,-0.3566,-2.1779,0.2998,-1.2142,0.099,1.2992,-1.5522,0.8164,-0.2498,-1.9942,-0.3201,0.2522,-0.8339,-3.0469,-2.4659,0.346,-0.9686,0.03,-0.6873,0.8327,-0.1031,-0.9971,-2.4659,-0.4131,-1.5951,-0.3752,-0.9686,0.346,0.2277,-0.0574,-1.7322,-1.0862,-1.4305,-0.8084,1.7009,1.1577,-0.3752,-1.7322,-0.4719,-0.5332,0.2762,0.2277,-0.2328,1.5415,1.1897,1.8363,-0.2498,-2.3884,0.7407,-0.0425,-1.0862,-0.9686,-1.3183,-0.7346,0.5763,0.8082,-1.5105,1.7229,-0.394,-0.8084,-0.8339,-1.1811,0.2881,-0.7108,-1.7322,-2.3147,0.058,-1.2142,-0.7108,0.537,0.2029,-1.7322,-0.0725,2.1378,-2.114,-0.1665,-0.6873,0.434,0.044,0.517,-0.7108,-0.394,1.595,-0.9971,-1.2481,-1.1811,-0.7834,-0.9686,-0.5125,0.1903,0.2522,-0.4921,-0.4921,1.1382,0.9191,-0.013,0.1648,0.4761,-1.3183,1.4756,1.5266,1.3791,0.9343,0.4125,0.9862,1.6604,0.03,-1.3548,1.2875,-1.7322,0.0014,-0.3201,-0.7834,0.1257,-1.7809,1.7009,-0.4719,2.2783,-0.9686,-2.4659,0.4447,0.9343,1.3735,1.0503,0.4016,-1.1172,0.4967,0.0014,0.099,-0.9971,0.4016,-2.2447,0.517,-0.1187,1.5758,0.4967,0.7407,-1.3183,-1.5951,0.1903,0.2029,0.2998
SMO,0.03,0.346,1.4704,2.3366,1.9968,0.4552,1.6374,2.1378,2.167,-0.9971,0.0014,2.2931,0.0158,0.8164,1.3051,0.2642,1.4859,3.5766,3.0842,-0.0179182124168,2.2513,2.01590715676,1.7575,1.6558,0.805420458513,1.44057905902,1.177,0.760718351352,3.6393,2.01232789395,2.167,0.5568,0.434,1.8282,4.1571,0.6239,2.1114,-2.2447,2.0946,0.0854,-0.4921,1.8282,1.2756,-0.3752,0.8883,0.099,1.8722,1.6234,2.6185,1.6093,0.6699,-0.1345,3.695,1.1316,1.6649,0.24,1.1512,2.7615,3.4143,0.4233,0.9038,1.4174,1.1184,0.9419,0.7233,1.9601,1.7489,1.6466,3.1327,1.3623,0.7748,1.816,0.4967,2.7073,3.4344,3.9431,0.4016,0.5568,0.9419,1.9968,2.0183,2.5804,2.2019,2.0395,1.6875,1.9749,1.0293,0.1648,-0.1828,-0.394,2.578,-0.5332,1.1706,2.6715,-0.3383,0.3115,1.7446,-0.4131,-0.0574,0.7058,1.4547,1.3167,1.6234,0.2642,-1.2828,1.884,1.6374,1.5415,0.2998,1.674,1.0983,2.2019,0.1257,1.7185,-0.2328,1.1117,0.7999,2.167,3.091,2.3106,0.2998,0.8805,2.8779,2.004,1.0363,2.5852,-0.2498,-0.5973,1.2023,5.9563,-0.8084,-1.0862,1.9749,1.8996,3.2617,0.8647,2.2421,1.2023,0.3346,0.2277,4.1547,1.692,-0.0877,-0.394,-2.1779,-0.4719,0.7493,1.0779,2.3106,1.5854,0.9716,0.5271,3.6916,3.6393,3.9251,4.3313,-0.1187,1.2992,3.5863,0.7916,-0.0277,-0.3383,3.9118,3.2572,1.2992,1.5661,2.1013,1.334,2.1638,0.517,1.9859,1.1382
SMPD2,3.74,3.3731,3.6566,3.2722,3.0585,3.2189,2.8858,3.6172,2.6783,4.0127,3.154,3.1045,3.5349,3.2158,3.5971,2.5313,2.9692,3.1426,2.7784,2.18301226295,3.1327,2.31741552459,2.9432,3.5387,1.25758746075,3.2636961188,3.3047,2.80550768108,2.7227,2.38894746559,2.1574,3.2282,2.909,2.3649,2.9729,2.7292,2.5731,3.9403,2.3981,2.828,3.0515,3.4371,2.2901,3.551,3.4358,3.136,2.7721,2.9375,3.5633,2.299,2.4386,1.4962,3.3619,3.0808,2.8199,2.9032,3.8491,3.162,2.8178,2.5137,2.5413,3.2856,3.5682,2.7029,2.4144,1.7009,2.9765,3.1261,3.6612,3.7752,3.5399,2.7336,2.2391,3.0876,3.5815,3.5312,2.2268,2.5137,2.5112,2.6138,2.3926,2.9544,2.876,2.9637,3.4344,3.1409,3.7836,0.7058,2.3953,3.1294,2.3508,3.4543,3.6312,3.1475,3.5111,3.0127,2.6624,3.6657,3.1179,3.1442,2.3788,3.186,2.3843,2.876,3.7571,1.7446,3.6184,3.2557,2.9893,2.5585,3.0252,3.6324,3.0568,2.9167,2.5238,3.1095,2.7742,2.7249,2.5338,3.1523,3.1426,2.1574,3.9327,2.9413,3.2572,3.1261,2.8602,2.6487,3.1458,2.4332,2.5924,2.2663,2.8502,2.9013,3.0163,2.2144,3.1955,3.3979,3.5742,3.1717,3.0842,2.1606,3.9792,2.7444,2.0535,2.328,2.1411,2.9243,3.1311,3.7571,2.9765,2.376,2.7422,3.1062,3.186,2.6232,2.7636,3.055,3.1195,3.5742,2.9544,2.4623,3.1637,4.4758,3.453,3.0842,2.8542,2.2633,2.4857,2.5011,3.834,2.0878
SMURF1,4.4196,4.5802,5.435,3.6451,4.1194,4.481,3.0825,3.7193,3.5498,3.6737,3.9175,3.6905,2.8877,3.4881,3.2587,3.7539,3.4778,2.9655,4.3169,4.60690509766,3.0568,3.2791380741,3.5815,3.6928,3.83366474625,4.15252945135,4.5211,4.6677397645,3.2796,3.89374759245,3.7804,4.0584,3.944,4.1915,3.417,4.1994,3.5449,2.6418,2.7763,3.9137,3.2251,3.5224,3.755,2.1147,2.4623,3.0706,3.8411,2.4306,3.4277,3.4752,4.773,3.9137,6.2396,2.7249,2.7615,3.2065,1.5013,3.3379,2.824,4.8773,4.2825,3.5547,4.0549,3.8177,3.741,3.9608,3.449,3.9983,1.7229,3.3003,3.6266,3.8023,2.828,3.9194,2.2842,3.5608,4.0287,4.4169,4.5367,3.5523,4.3278,2.9167,4.3639,3.4411,3.83,3.4622,3.2557,3.5827,3.7961,2.4883,4.085,3.4264,4.1571,3.1095,2.3193,3.2282,4.0136,4.01,3.4752,3.6849,3.4061,3.9719,4.4958,4.182,4.4006,4.2017,3.6883,5.2706,3.981,3.9543,2.2723,3.1028,3.1045,3.9938,4.9946,4.0278,3.2856,3.5161,3.6657,3.9626,3.2389,4.4516,3.2541,4.1604,3.1733,4.0688,4.0322,3.5486,5.7277,3.8136,3.871,3.4424,2.8482,5.1314,3.3993,3.6578,3.7709,3.3192,4.2274,2.8779,3.074,3.3478,3.417,4.4357,4.4463,4.2119,3.5596,3.7389,4.4149,3.5098,4.6702,3.8798,3.6578,4.0722,3.3869,3.864,3.8481,3.616,3.8837,5.1863,3.7656,3.5851,4.4634,3.9374,4.4101,3.837,3.8905,4.5261,4.6525,4.5367,3.8187,4.2721
SMURF2,3.2359,2.7139,4.1094,4.1852,4.8929,3.7507,3.222,2.2421,3.325,2.9562,4.2312,4.0593,3.9938,2.9224,3.5791,3.1311,3.4088,3.652,4.2442,5.0679724855,4.0287,4.2628404846,3.0305,4.0216,4.15497948245,4.55405301577,3.309,4.07929072626,3.6417,4.79446709296,3.5839,3.7909,3.3421,5.2142,3.8421,2.5511,3.4251,1.5902,2.9802,3.9175,3.1129,4.1764,3.4504,1.0642,2.2421,2.6895,3.7127,1.3901,2.5313,3.7116,4.0454,4.9524,5.0157,2.824,3.7678,2.4934,4.6657,2.5756,2.9747,3.637,6.1455,2.7847,3.1377,5.5024,4.1441,4.4183,4.582,4.1252,2.9375,3.6451,3.7324,4.857,3.7614,3.3521,3.2112,2.2543,3.9496,5.3274,3.2677,4.1203,5.9746,4.0269,4.573,4.3848,4.0506,3.3703,2.9893,3.83,3.7116,3.9204,3.2374,3.9261,3.4843,3.8044,3.4331,2.496,2.7292,4.3104,3.3869,4.0756,5.2087,3.6771,3.6983,4.2126,4.7929,3.6983,3.2826,2.2019,4.6708,3.2692,3.3925,4.3702,3.3293,4.4101,5.022,3.4945,2.8014,3.3828,2.8321,3.3393,2.1925,4.8238,3.7867,2.6278,2.2633,2.8955,3.1987,2.945,2.5924,3.6463,3.055,4.7501,3.728,3.1685,3.4102,2.9692,3.0995,1.6695,3.3869,2.2842,3.3264,2.6873,4.149,2.3222,4.6317,3.3336,3.2811,2.7336,4.067,4.0189,4.8385,4.174,4.4203,5.5999,3.4304,3.0995,2.4332,3.0358,3.9709,4.576,3.6219,4.3148,3.242,3.8541,4.0867,3.6195,4.0584,5.4043,5.1094,4.1441,3.7982,4.215
SNAI2,1.8484,0.4552,1.3167,1.6604,2.6579,1.4652,3.0842,1.3051,2.081,-0.4921,1.2756,3.5374,0.5859,1.9564,1.884,2.1047,2.7314,4.225,2.6805,2.43854893644,1.5366,3.6789372026,3.6849,1.4388,2.55772327735,0.875248542624,2.9544,0.633185268962,3.7773,3.42370746438,3.4048,5.0193,0.1648,3.6725,1.5366,2.3423,2.6067,-1.5522,2.233,1.4065,0.3685,1.5465,1.6875,1.1447,2.3366,0.7748,3.0961,0.5955,0.4552,2.909,2.8034,1.6374,1.8801,5.6384,2.9893,0.9493,0.8961,2.3394,3.5047,0.547,2.7051,2.5972,4.4257,2.2082,1.6695,1.0983,2.3019,4.6306,0.0158,1.6695,2.4727,0.7146,1.5806,1.5216,1.4962,1.0711,0.9038,4.6416,1.1706,1.683,4.0773,2.3981,0.5666,2.5087,1.6964,3.5149,-1.4699,3.3435,1.3791,1.0915,2.9488,-0.8863,1.2394,1.8201,0.8647,3.5994,1.4652,-0.5125,-0.4325,0.5271,0.1124,0.688,3.0893,1.4494,-0.1187,3.0217,2.328,1.9786,1.2756,1.9377,2.0076,1.6695,1.1447,3.5098,0.8246,2.1925,1.2815,5.8684,2.8681,4.5211,0.24,0.7916,-0.4131,1.3679,1.9786,3.1062,0.1776,0.044,1.4808,-0.3022,0.2642,0.7233,2.3394,1.5165,1.2394,2.118,-2.114,0.1519,0.7999,0.7664,0.0854,2.328,-0.8599,-0.1828,4.2381,1.3956,1.1316,-0.013,2.4225,1.4652,0.4125,1.7995,3.5633,2.2144,0.8408,1.0573,0.5666,1.4911,2.6161,1.2516,1.3791,1.5998,0.6517,0.9191,1.934,1.0503,2.3135,3.0358,1.7185,1.0847,1.5612,2.3732
SNW1,5.0453,4.1078,4.8729,5.3934,4.6422,4.7323,4.8724,4.8405,4.0756,4.6474,4.6697,4.6282,4.4861,5.0977,5.1811,4.4641,4.6095,4.8555,5.4216,4.99748143149,4.7088,4.53340028885,4.4006,5.1445,4.55426237934,4.59696279364,4.5553,3.93400615679,4.8238,4.74385612868,4.5516,5.4572,4.4926,5.0955,5.2769,4.6776,4.4384,5.0099,5.446,5.435,5.0922,4.7872,4.8605,4.2396,4.6445,4.0295,4.8263,4.6041,5.2327,4.8635,5.3716,5.2821,5.735,5.2036,4.9887,4.7756,4.4047,5.5485,4.7132,5.3758,5.2843,5.2005,4.9218,5.3924,4.8724,4.8028,4.7345,5.8733,4.298,5.0291,5.1603,4.837,5.1202,4.9869,5.2415,4.7361,5.1264,6.1723,5.033,5.3709,5.2319,4.927,4.8455,5.0299,4.9556,4.9407,4.2818,5.428,5.2854,4.9575,5.1716,4.4304,4.9973,5.72,4.6866,4.8405,6.0361,4.6514,4.8074,4.6972,4.5293,4.854,5.1607,4.9444,5.1453,5.101,4.8949,4.7756,4.9341,4.7038,5.7057,4.6651,4.5844,5.1107,5.7312,4.5091,4.835,4.958,4.7571,4.7501,5.3519,5.5367,4.7501,4.958,4.8615,5.0211,4.9533,4.8365,4.9635,5.8692,5.1744,5.3295,5.5248,5.0653,4.3513,5.1065,4.8773,4.5898,5.2555,4.0436,5.0816,4.7181,4.9084,4.8763,5.3038,4.9012,5.0475,5.0756,5.3733,5.0457,5.1942,5.3374,4.6018,5.4077,5.7965,5.5488,4.722,5.149,4.9156,5.2487,5.1895,5.0623,5.2338,4.3639,4.7851,4.9727,4.7688,5.0484,5.2943,5.0304,4.7846,4.9631
SOCS1,2.1862,0.4761,4.0348,1.9149,2.1378,2.2543,3.5596,2.1114,0.9789,1.9786,2.4753,3.1278,3.1045,-0.1993,1.9968,1.1184,3.2049,3.3979,3.055,1.97124371229,3.6509,3.84072198513,3.453,3.0774,1.59502934926,1.65118469863,2.982,-0.0130584934333,1.884,2.47789948143,1.7995,2.7847,0.7146,3.1458,1.9302,0.4552,3.8023,1.177,3.3787,2.2663,3.6089,3.011,4.6006,2.0147,4.2427,2.685,3.1028,2.4623,2.0111,3.5449,2.5683,4.7356,2.5924,3.9384,3.6393,1.766,3.3061,1.1833,0.9038,0.5859,2.0147,2.1247,1.5216,3.5473,2.2237,1.9111,3.0688,2.6533,4.1211,1.9931,2.4649,3.0481,1.7446,2.1925,2.6208,2.0147,2.2931,2.9052,1.7532,3.2781,3.0927,4.1474,3.29,2.77,2.9802,3.8808,3.2526,3.2781,3.6066,4.3716,2.1925,3.4752,4.7608,2.5061,3.8896,4.4081,1.6187,2.1606,3.9194,3.3549,1.3956,2.1894,2.0147,1.884,3.7909,3.2189,2.5756,2.7249,1.8201,2.2723,3.7335,3.8075,3.1924,3.3549,0.679,2.6873,3.5136,0.4657,1.1184,3.6042,2.8877,1.3567,3.055,1.1447,1.6045,0.9038,1.125,1.5316,0.6608,0.4761,0.1776,0.3907,3.4344,2.4571,2.8482,1.0642,3.2405,1.7141,0.1388,1.4859,2.4332,2.2051,3.325,1.1641,2.2019,0.3796,3.7464,3.027,2.1734,3.1765,2.4623,3.695,1.7995,2.2175,3.3076,2.7249,1.683,1.7053,5.281,2.128,2.5828,2.1957,2.4412,3.027,3.402,2.2901,2.7679,1.9859,2.2872,1.125,2.3077,2.4332
SOCS2,3.1876,4.6077,6.7072,1.4174,2.9674,1.766,4.3793,2.1147,1.6695,4.0532,2.2931,3.1556,3.7539,1.9968,3.0654,2.971,4.2788,4.1111,2.753,3.04456303186,2.2051,5.79781133677,3.6463,3.1112,2.90707977627,2.87006996479,2.3308,2.71973432681,2.2299,2.97228405721,2.3394,0.9862,4.5693,2.5087,3.38,4.2601,2.9729,4.096,3.5971,1.5013,4.8709,2.578,4.3148,1.816,2.0946,3.4504,2.036,1.5316,3.7603,4.0858,3.7313,2.9186,-0.2671,3.8993,2.2931,3.1045,2.9618,3.6242,2.1894,0.9115,2.4701,3.4116,2.9765,2.6464,2.9167,2.0183,2.5163,2.9525,1.5366,3.1062,4.1604,5.0674,4.1828,2.4492,1.105,2.0912,3.0181,3.0323,3.5461,5.8573,2.8877,4.0207,2.7784,1.9859,2.1702,4.7714,3.8581,6.7712,3.1491,3.8896,1.3167,7.0002,3.0234,3.7571,2.6278,2.036,0.4657,5.0803,6.0915,3.0825,1.9968,1.1447,4.0242,3.7857,2.5658,3.3591,3.2405,3.5851,3.8491,2.5996,2.081,2.9052,3.4384,3.1028,2.6232,1.7053,2.3981,1.7097,2.1798,4.811,2.4198,1.7185,1.3901,1.9073,1.766,0.4016,3.6939,0.2998,2.6043,1.8484,2.9765,1.1382,3.3925,3.7825,4.9156,3.1145,-1.2828,1.3901,0.9115,-0.0574,1.3567,3.3293,1.2696,2.5511,4.1474,2.3106,5.5996,5.4996,2.7139,0.7916,3.7783,4.5324,2.0325,2.6114,2.9655,6.0186,5.0387,3.8033,3.3731,3.4583,1.736,2.0147,1.8119,2.1313,4.8319,3.6961,4.5386,1.9968,0.1648,5.7129,2.945,3.3619
SOCS3,6.0202,4.2706,7.0723,4.5982,6.2386,4.6282,6.334,6.4396,5.5494,5.0871,5.7722,6.1129,5.7761,5.2623,5.5448,4.9556,7.8433,5.682,4.9883,4.12991017633,5.2642,5.73448343899,6.4108,4.7814,4.87564979715,3.41109410821,5.1847,4.5454007208,6.3607,4.77962667644,4.9416,4.0799,6.2099,5.4466,6.7335,6.0237,4.7751,6.2159,6.1175,5.2806,5.2354,5.1997,7.2306,4.6439,5.2177,5.4111,4.4061,4.4996,7.4562,6.0856,5.8473,5.0743,5.3758,5.2365,5.91,5.2529,5.2895,5.5671,5.0972,3.1195,5.7565,5.625,6.0175,5.7782,3.2752,4.7735,4.852,6.1508,3.7909,5.302,5.5895,8.65,6.2106,6.3282,5.7032,4.5898,6.3544,4.7698,5.8941,6.3234,6.0077,5.927,5.597,5.1177,4.7746,7.0526,4.9878,4.1236,5.6865,6.4189,5.2107,7.6834,5.0704,6.5198,5.3299,5.0497,5.061,5.3695,7.1256,5.9725,5.8202,5.3954,5.8156,4.6708,4.7798,6.9702,6.8087,3.9599,6.3649,3.3535,5.5091,6.6942,4.5324,5.8951,5.2713,5.176,3.5779,4.6118,5.5386,6.2583,5.2411,6.2887,4.722,4.4693,4.3555,5.206,4.936,3.4264,5.8632,4.4732,3.8471,3.3731,6.3395,5.3733,6.348,4.9241,4.8324,4.1178,2.5036,7.114,5.2377,4.8059,6.1737,4.7555,5.7274,6.1398,5.9026,6.4239,5.6744,5.0215,4.9851,6.8363,5.9246,6.3829,4.3097,3.9992,8.4965,5.2773,6.8281,6.6927,4.6142,4.784,3.9938,4.235,6.2219,4.7597,7.0025,5.0295,5.3313,7.2042,4.7247,5.0113
SOCS4,1.9452,1.6093,2.3508,1.9712,1.8918,1.9188,1.949,1.6374,2.7007,1.8564,1.7229,2.0254,1.7009,1.9786,1.9149,2.0289,1.8879,2.1345,2.2901,3.12341284912,1.9968,3.35443684207,2.0742,2.5238,3.22669641924,3.19080816275,1.8957,2.86153011627,1.9822,3.42599072867,1.4808,1.766,3.2065,2.3106,2.5972,1.8444,1.8444,1.3567,1.4011,2.0638,1.5465,2.0254,1.9931,1.196,1.674,1.5902,1.3901,0.4761,1.595,1.4228,2.6984,2.1988,2.183,0.9862,1.5661,2.0076,2.2144,2.0004,1.6695,2.299,2.4883,1.7702,2.1988,2.0325,1.5266,1.7053,1.5612,2.7847,0.6608,2.4225,2.93,2.7993,2.3788,2.3508,2.2421,2.5036,2.3193,2.5238,2.9857,2.667,2.6019,2.233,2.1541,2.2603,2.4831,2.2573,1.2333,3.4984,2.6371,1.9675,2.1925,1.1382,1.5216,3.1212,1.7053,1.6187,3.3842,2.2842,1.334,2.4597,1.0847,2.167,2.0946,2.2113,1.9111,2.1734,2.9674,1.1512,1.412,2.0776,2.4008,1.9859,1.8484,2.5707,2.9071,2.9562,1.412,1.7532,1.7403,1.5366,2.1574,2.3423,1.9226,1.9601,1.6604,2.1509,1.9226,2.1766,2.3451,3.2112,1.9188,2.118,3.0463,2.3704,2.3135,1.674,1.2815,0.9642,1.7403,1.105,2.9281,1.614,1.7828,1.7489,2.0844,1.9073,0.9419,2.1047,2.3366,2.1574,2.5363,3.0199,2.5036,2.6302,2.7007,2.8562,1.9712,3.1145,2.2299,1.2992,2.7007,2.2051,3.0446,0.9191,3.1523,1.9859,2.5804,2.2482,3.2752,2.5313,1.4065,2.9413
SOCS5,3.2189,2.971,2.2663,2.6556,2.9148,2.1213,2.8158,1.7185,2.7763,2.3592,2.5011,2.8877,1.8564,2.1957,2.4386,2.874,2.7336,3.5349,3.2572,3.12890723622,1.9931,3.42954283026,2.0707,2.6371,3.75033283105,3.30660676075,2.8462,3.14799594253,3.4504,3.4851054769,3.0876,2.5707,2.5683,2.2813,2.7336,2.826,2.1862,1.949,2.3981,3.2112,1.4547,2.7763,2.7095,1.4859,1.2271,2.7931,1.8722,1.3511,2.1013,2.8502,2.5238,2.4198,1.7954,1.5165,2.6067,1.9786,2.5462,2.2206,2.3649,3.0463,2.7972,3.1327,2.7826,2.2813,2.8055,2.7465,2.5213,2.59,1.4441,3.0002,2.236,2.824,2.0535,2.8974,2.3926,2.2299,2.6738,2.4779,3.027,2.4623,2.7784,2.2144,2.2175,2.3536,3.1844,2.9637,1.0779,3.1908,2.1114,3.1669,3.4075,2.8178,2.4727,2.874,2.0535,2.5683,2.9262,2.5756,2.1114,2.1444,1.766,2.5756,2.8301,2.9488,1.5366,2.6138,2.3732,2.5137,2.4465,2.8641,2.128,2.3732,2.1444,2.7029,2.6232,2.3536,2.0111,2.8838,2.874,3.0376,1.8643,2.9013,1.8484,2.3308,2.5388,3.2766,2.694,1.9302,2.7249,2.8117,2.9375,2.5213,2.9052,2.9562,2.667,2.5188,3.222,1.46,3.1311,1.8242,1.9859,2.5363,2.59,1.4441,2.128,3.2959,1.105,1.8643,2.9224,2.2482,2.4857,3.154,3.7699,2.9562,2.362,2.5313,2.8916,3.1179,2.694,2.1541,2.1114,2.4727,2.7572,3.0498,3.5791,2.4332,2.5087,2.982,2.4465,3.2944,2.1925,3.1426
