gene_name,TCGA-3L-AA1B-01,TCGA-4N-A93T-01,TCGA-4T-AA8H-01,TCGA-5M-AAT6-01,TCGA-A6-2685-01,TCGA-A6-2686-01,TCGA-A6-5657-01,TCGA-A6-5660-01,TCGA-A6-5661-01,TCGA-A6-5662-01,TCGA-A6-5664-01,TCGA-A6-5665-01,TCGA-A6-5666-01,TCGA-A6-5667-01,TCGA-A6-6137-01,TCGA-A6-6138-01,TCGA-A6-6142-01,TCGA-A6-6648-01,TCGA-A6-6649-01,TCGA-A6-6651-01,TCGA-A6-6652-01,TCGA-A6-6653-01,TCGA-A6-6654-01,TCGA-A6-6782-01,TCGA-A6-A566-01,TCGA-AA-3489-01,TCGA-AA-3492-01,TCGA-AA-3496-01,TCGA-AA-3502-01,TCGA-AA-3506-01,TCGA-AA-3511-01,TCGA-AA-3655-01,TCGA-AA-3712-01,TCGA-AA-3713-01,TCGA-AA-A01P-01,TCGA-AD-5900-01,TCGA-AD-6548-01,TCGA-AD-6889-01,TCGA-AD-6899-01,TCGA-AD-6965-01,TCGA-AD-A5EJ-01,TCGA-AM-5820-01,TCGA-AM-5821-01,TCGA-AU-6004-01,TCGA-AY-5543-01,TCGA-AY-6196-01,TCGA-AY-6197-01,TCGA-AY-6386-01,TCGA-AY-A54L-01,TCGA-AY-A69D-01,TCGA-AY-A71X-01,TCGA-AY-A8YK-01,TCGA-AZ-4315-01,TCGA-AZ-4323-01,TCGA-AZ-4614-01,TCGA-AZ-4615-01,TCGA-AZ-4682-01,TCGA-AZ-5407-01,TCGA-AZ-6598-01,TCGA-AZ-6599-01,TCGA-AZ-6600-01,TCGA-AZ-6603-01,TCGA-AZ-6605-01,TCGA-AZ-6606-01,TCGA-CA-5254-01,TCGA-CA-5255-01,TCGA-CA-5256-01,TCGA-CA-5796-01,TCGA-CA-5797-01,TCGA-CA-6715-01,TCGA-CA-6716-01,TCGA-CA-6717-01,TCGA-CA-6718-01,TCGA-CA-6719-01,TCGA-CK-5914-01,TCGA-CK-5916-01,TCGA-CK-6746-01,TCGA-CK-6747-01,TCGA-CK-6748-01,TCGA-CK-6751-01,TCGA-CM-4743-01,TCGA-CM-4744-01,TCGA-CM-4747-01,TCGA-CM-5344-01,TCGA-CM-5348-01,TCGA-CM-5349-01,TCGA-CM-5860-01,TCGA-CM-5861-01,TCGA-CM-5862-01,TCGA-CM-5863-01,TCGA-CM-5864-01,TCGA-CM-5868-01,TCGA-CM-6161-01,TCGA-CM-6163-01,TCGA-CM-6165-01,TCGA-CM-6166-01,TCGA-CM-6167-01,TCGA-CM-6168-01,TCGA-CM-6169-01,TCGA-CM-6170-01,TCGA-CM-6171-01,TCGA-CM-6172-01,TCGA-CM-6674-01,TCGA-CM-6675-01,TCGA-CM-6676-01,TCGA-CM-6677-01,TCGA-CM-6678-01,TCGA-CM-6679-01,TCGA-CM-6680-01,TCGA-D5-5539-01,TCGA-D5-5540-01,TCGA-D5-5541-01,TCGA-D5-6529-01,TCGA-D5-6530-01,TCGA-D5-6531-01,TCGA-D5-6532-01,TCGA-D5-6533-01,TCGA-D5-6534-01,TCGA-D5-6535-01,TCGA-D5-6536-01,TCGA-D5-6537-01,TCGA-D5-6538-01,TCGA-D5-6539-01,TCGA-D5-6540-01,TCGA-D5-6541-01,TCGA-D5-6920-01,TCGA-D5-6922-01,TCGA-D5-6924-01,TCGA-D5-6926-01,TCGA-D5-6927-01,TCGA-D5-6928-01,TCGA-D5-6930-01,TCGA-D5-6931-01,TCGA-D5-6932-01,TCGA-DM-A0X9-01,TCGA-DM-A0XF-01,TCGA-DM-A1D0-01,TCGA-DM-A1D4-01,TCGA-DM-A1D7-01,TCGA-DM-A1D8-01,TCGA-DM-A1D9-01,TCGA-DM-A1DA-01,TCGA-DM-A1DB-01,TCGA-DM-A1HA-01,TCGA-DM-A1HB-01,TCGA-DM-A280-01,TCGA-DM-A282-01,TCGA-DM-A288-01,TCGA-DM-A28A-01,TCGA-DM-A28C-01,TCGA-DM-A28E-01,TCGA-DM-A28F-01,TCGA-DM-A28G-01,TCGA-DM-A28M-01,TCGA-F4-6459-01,TCGA-F4-6460-01,TCGA-F4-6461-01,TCGA-F4-6463-01,TCGA-F4-6569-01,TCGA-F4-6570-01,TCGA-F4-6703-01,TCGA-F4-6704-01,TCGA-F4-6805-01,TCGA-F4-6806-01,TCGA-F4-6807-01,TCGA-F4-6808-01,TCGA-F4-6809-01,TCGA-F4-6854-01,TCGA-F4-6855-01,TCGA-F4-6856-01,TCGA-G4-6293-01,TCGA-G4-6294-01,TCGA-G4-6295-01,TCGA-G4-6297-01,TCGA-G4-6298-01,TCGA-G4-6299-01,TCGA-G4-6302-01,TCGA-G4-6303-01,TCGA-G4-6304-01,TCGA-G4-6306-01,TCGA-G4-6307-01,TCGA-G4-6309-01,TCGA-G4-6311-01,TCGA-G4-6315-01,TCGA-G4-6317-01,TCGA-G4-6320-01,TCGA-G4-6321-01,TCGA-G4-6322-01,TCGA-G4-6586-01,TCGA-G4-6588-01,TCGA-G4-6626-01,TCGA-G4-6627-01,TCGA-G4-6628-01,TCGA-NH-A50T-01,TCGA-NH-A50V-01,TCGA-NH-A5IV-01,TCGA-NH-A6GA-01,TCGA-NH-A6GB-01,TCGA-NH-A6GC-01,TCGA-NH-A8F7-01,TCGA-NH-A8F8-01,TCGA-QG-A5YV-01,TCGA-QG-A5YW-01,TCGA-QG-A5YX-01,TCGA-QG-A5Z1-01,TCGA-QG-A5Z2-01,TCGA-QL-A97D-01,TCGA-RU-A8FL-01,TCGA-SS-A7HO-01,TCGA-T9-A92H-01
PPP1R3F,0.2277,0.2277,-0.9971,0.2277,0.4552,0.2154,1.4388,-0.8863,-1.86596523082,-1.8314,-0.013,-1.1487629624,-1.9379,-0.5125,-0.7588,0.0014,-0.1187,-2.3884,1.614,1.3397,-0.9686,-0.3566,0.4447,1.1641,-0.3201,-0.1031,-0.7834,-0.7834,-1.2142,-0.5973,0.2277,1.412,-0.3752,-0.6873,0.1519,-0.3752,1.1316,-0.2159,1.7403,0.3907,-1.1488,-0.6193,-1.0262,-0.1665,-0.2159,0.1257,-1.9379,-1.3183,-0.0574,0.1519,0.1519,1.5064,-1.1488,1.1897,-0.3201,-1.2828,-1.7809,-0.2671,-2.1779,-0.9132,-0.4921,1.3735,0.537,-0.6416,0.3115,-0.5543,-0.9971,-1.4305,0.9115,-1.685,-0.8084,-0.3752,0.7321,0.8726,-0.3383,-0.5543,-0.0425,-1.4305,-0.7834,-0.5543,-0.9406,-0.8084,-0.2498,-0.4325,2.1509,0.3796,0.6239,0.0854,0.8408,-0.5543,0.3796,0.03,-0.9686,1.4911,-0.7108,-0.7588,1.7489,-0.1504,0.2762,-0.5756,0.1257,-0.2845,-1.2828,-0.0277,0.4447,-1.2481,0.9268,0.9419,-0.8084,-0.4719,-1.685,0.7407,1.0642,-0.1504,0.434,-0.7588,-0.5973,1.5013,0.5568,0.688,0.24,-0.7346,-0.0725,0.9038,-2.4659,-0.7346,0.7493,0.4447,0.7748,-0.1993,0.8327,-1.3548,-1.0262,-0.8084,-2.4659,0.6332,0.9642,-2.2447,-0.5973,0.0158,0.6239,0.3685,1.8524,2.5036,-0.8339,-1.3183,-0.3022,-0.4719,0.24,-3.458,-2.2447,1.0433,-2.2447,-0.8339,0.7832,0.7493,0.3685,-1.2481,0.5271,0.2154,0.03,0.346,-0.2159,-0.8339,0.8246,0.3907,-0.0574,0.6145,0.0158,-0.1665,-1.2142,1.2023,-1.3548,0.5666,0.0158,1.4652,1.3397,-0.5543,-1.8836,0.7832,-0.6643,0.058,-0.6873,-2.114,0.9419,0.1776,-1.9942,-1.3183,0.7916,-2.1779,1.4228,0.9343,0.4657,-0.1187,0.2154,0.2277,0.688,-1.685,-0.0725,-0.4719,0.2522,-2.1779,-0.8339,-1.4305,0.2642,-0.5756,0.5859,-0.6873,-1.6394,0.2522
PPP2CA,5.4813,4.9491,4.9402,5.0113,5.6525,5.7399,6.1023,5.1559,5.27121612221,6.005,5.6823,5.7958050676,5.6773,5.4216,5.498,5.6404,5.2825,5.6562,5.4549,5.0696,5.2075,5.9052,4.5608,5.1437,5.1506,5.5862,5.9901,5.5248,5.391,5.8367,5.7206,5.6885,5.9241,5.7345,5.2184,5.2487,5.725,5.1437,5.8787,5.6485,5.4108,6.0244,5.9957,5.6565,6.1138,4.8365,5.7214,5.3978,5.579,6.1219,4.9132,4.9036,6.3763,5.3744,4.4236,5.6189,5.8829,5.6218,5.6456,5.3284,5.5386,5.4816,5.0444,6.2219,5.5119,4.7491,5.6994,5.4303,5.4111,5.9416,5.7942,6.3887,6.0924,5.2724,5.5702,5.8291,5.532,5.8824,5.6209,5.404,5.5195,5.4169,5.4884,4.7464,5.6062,5.0635,5.9115,5.1152,5.0361,4.8038,5.2491,5.2548,6.2419,5.0313,5.5142,5.1014,5.3989,5.797,5.5702,5.8245,6.2661,5.9124,5.3639,5.6256,5.3284,4.8595,5.2072,5.0166,5.5345,4.905,6.0348,5.6062,5.4522,4.935,5.5814,5.4486,5.542,5.427,5.1206,4.7666,5.5069,4.8758,5.5732,5.5647,5.3434,6.0237,5.7032,5.5696,5.1219,6.0175,5.9409,5.4506,6.1831,5.6396,5.054,4.8074,5.1839,4.854,5.2969,5.2223,5.2619,4.8856,4.2556,5.7032,5.4912,5.2072,5.0113,5.1441,5.1611,5.4436,5.6485,5.7369,5.0475,5.2525,5.3266,5.3509,5.1002,5.2464,5.4303,5.4293,5.6419,4.6177,5.6662,5.2895,5.5512,4.5224,4.9878,5.9251,5.0854,5.7021,5.3345,5.3027,5.6142,5.6665,4.6577,5.306,5.3136,5.5509,4.5892,5.3335,4.835,5.8535,5.3565,5.5192,4.6422,4.8309,5.2312,5.174,5.288,5.9702,5.5641,5.9072,5.7326,5.1478,5.1543,5.4169,6.0499,5.6619,4.7919,5.291,4.9892,5.1799,5.2869,4.717,4.854,5.8045,5.1144,4.8876,6.3291,5.858
PPP2CB,5.5299,4.425,5.7581,4.5571,5.4793,5.4057,4.9538,4.4529,6.07668494424,4.9915,5.1502,5.17221187608,5.7921,5.0653,6.0826,5.8617,4.8197,4.8714,5.8007,5.4453,4.0875,5.803,5.2788,4.991,5.6268,5.2702,5.4239,4.5104,5.854,5.0786,5.709,5.2939,5.9577,6.1532,5.0922,5.8222,5.178,5.4588,4.6041,5.0549,5.5641,5.48,5.4989,5.9374,4.844,5.005,6.0332,5.7528,6.1727,5.2623,5.4542,4.8744,5.3712,5.0343,4.4634,6.0749,5.852,5.4496,5.4941,5.044,5.0166,4.842,5.2149,4.3999,5.7132,5.7827,5.498,6.1811,4.4575,5.8822,5.5059,5.6279,5.2161,4.5117,5.2358,5.4446,5.5314,5.3664,6.0932,5.3331,5.8433,5.8148,5.6809,4.3814,5.1404,4.8289,4.8279,5.6496,4.5547,6.0907,5.8642,4.9346,5.4236,5.0229,5.6879,4.4654,5.6685,6.1281,5.0964,4.9222,5.8291,4.9727,5.3248,5.1478,5.191,5.2472,5.0597,4.9275,5.2638,5.1583,4.4377,4.7682,5.8169,5.1938,4.7704,5.2146,6.6434,5.5104,4.5349,4.8258,5.6343,6.0204,5.6574,5.7613,5.4976,5.532,4.5485,5.5662,4.734,4.9137,4.811,5.0571,5.5451,4.5098,5.3572,4.4745,4.7603,5.0453,5.1073,5.0618,4.8059,5.5292,4.1086,4.9122,5.2208,5.3712,4.8871,5.3194,4.6053,4.9426,5.1796,4.2995,4.0926,4.7236,5.3263,4.7709,5.0308,4.5796,5.5327,5.7132,5.4568,5.0126,5.1538,5.4186,5.9179,5.2619,5.4138,4.5236,5.1839,5.4748,5.2453,5.2679,4.3903,5.8063,4.3435,4.3492,5.9267,4.1277,5.2843,4.6035,4.3227,5.2664,4.8334,4.9108,4.2601,4.9833,6.4534,4.8773,5.0739,5.2604,3.3814,6.0683,5.0998,5.1314,4.6606,5.026,5.0108,4.4397,4.9755,5.2087,4.5886,5.582,5.1144,5.6902,5.8357,5.7761,5.1579,3.3221,4.9079,5.353
PPP2R1A,7.4129,7.5621,7.57,7.1379,7.1258,7.6753,7.7729,7.3395,6.52948897774,7.6384,7.2341,6.3544236691,7.2924,6.9255,7.2944,7.679,7.4778,7.3395,7.1863,7.1922,7.1285,7.98,7.772,6.5953,6.9123,6.832,7.8228,7.0716,7.7448,7.9299,7.3218,7.1122,6.9774,7.2278,7.1584,7.0845,7.4013,7.7526,7.5247,7.8991,7.2417,7.3494,6.9044,7.4454,7.311,6.7023,7.0592,7.3182,7.2245,7.7175,7.5406,7.3023,7.4555,7.5866,7.6145,7.5777,7.2578,7.6142,7.4146,7.2794,7.6215,7.0527,7.2071,7.6014,6.6115,7.3299,7.1685,7.1053,7.5808,7.434,7.7038,7.1177,7.2485,7.0305,7.6313,7.6095,7.3179,7.2339,7.6678,7.0969,7.2607,7.5317,7.5993,7.4903,7.1796,7.6303,7.3978,6.9999,7.053,7.627,7.3374,7.5688,7.3511,6.8809,7.3271,7.7963,6.689,6.8824,6.9914,7.3086,7.0274,7.3776,7.1947,7.193,7.3247,7.2218,7.2568,7.2877,7.2012,7.3917,6.6413,7.1328,7.4523,7.4405,7.0659,7.819,6.9328,7.4643,7.0755,7.6587,8.1706,7.8456,7.4055,7.0239,7.0356,7.0137,7.1978,7.0138,7.444,7.073,7.0694,7.308,7.5435,8.0409,8.2127,7.7572,8.074,7.4702,7.5898,7.2961,7.4873,7.8534,7.3897,7.8095,7.1438,7.6113,7.7712,7.1584,7.6378,7.5405,7.3415,7.9317,7.0995,7.4263,7.8733,7.1432,7.6204,8.014,7.0118,7.1921,6.8441,7.1783,7.2091,7.2036,7.463,7.5109,7.5248,7.1582,7.6477,7.407,7.2093,6.8057,7.299,7.6457,7.8032,7.0329,7.1411,7.2614,7.7009,8.2399,7.7309,7.3919,7.6705,7.6516,7.9195,7.6876,7.031,7.568,8.1257,7.3704,7.292,7.0118,7.3681,7.0319,7.1593,7.0115,7.2486,6.9075,7.1944,7.7314,7.3102,7.5986,7.5496,7.1195,7.444,7.0638,7.4264,7.0936,7.8061,7.6262
PPP2R1B,3.3535,3.2297,3.2374,3.3379,3.4371,3.1062,3.6827,3.868,3.33930470257,3.7072,3.6804,3.5930656057,3.5411,3.992,3.7635,3.8788,2.8955,4.576,3.668,2.7508,3.5572,3.7825,3.4075,3.4635,3.2988,4.1466,3.7825,3.5645,3.6359,3.7291,3.5424,3.867,3.3003,4.0985,3.0127,3.0358,3.6172,3.0038,3.3703,3.5572,3.2205,4.0884,4.1756,3.3925,3.5959,4.2892,3.74,3.9327,3.4907,4.1867,3.1045,3.5498,4.079,3.1908,2.8096,3.7367,3.2313,3.5136,3.0002,3.5424,3.5815,3.9534,3.3979,3.6793,3.2511,3.4344,3.1129,3.728,3.8401,3.9673,3.5875,3.5047,4.2987,3.8002,3.7656,4.3903,3.1701,4.0278,2.9148,3.7269,2.8422,2.9432,3.1409,3.1749,2.7615,2.05,3.2251,2.7784,2.6487,3.2065,2.9338,3.4713,4.0287,2.9544,3.8541,3.4648,3.2405,3.8798,3.9746,3.8866,4.0506,3.0688,3.3675,4.2818,3.2313,3.837,2.6624,3.3535,3.5337,3.5337,4.1111,3.9965,2.9071,3.4817,3.4075,3.8269,4.1019,3.8581,3.9318,2.1541,3.4224,2.8137,4.1376,3.0688,3.4752,4.0705,3.8531,3.5362,3.7625,3.8401,3.3293,3.2781,4.0867,3.3535,3.0358,3.3492,2.3106,3.0234,3.2435,3.2374,3.6066,2.7594,3.3605,3.2405,3.1588,3.3605,3.0808,3.2602,3.9965,3.5449,3.3938,3.9892,3.5047,2.6043,3.9022,2.6715,2.7205,3.795,2.9948,3.0056,3.4517,3.2841,3.7291,3.3478,3.4687,3.2174,3.2018,3.4048,3.2049,4.026,3.6497,2.9857,4.0756,3.5274,3.0074,3.011,2.8422,3.8925,2.9224,3.2359,3.2752,3.9883,3.4907,3.3478,2.5388,3.1781,3.6861,3.5645,3.2737,3.7898,2.7951,3.5645,3.5547,3.0774,3.6748,3.4075,3.9636,3.6089,2.6208,3.6543,3.6883,3.6872,3.6782,3.6703,4.1875,4.0304,3.6555,3.1112,3.9185,4.2196
PPP2R2A,4.957,3.3521,5.0717,4.0575,4.5571,5.8089,4.0567,3.6089,5.20574028681,4.4156,5.1989,5.88000723745,5.7271,4.1604,3.8808,5.381,4.1498,3.9506,5.0299,4.5079,3.8013,4.4536,4.3639,4.3335,4.5904,5.0184,5.0018,3.9213,5.6285,4.6944,4.8876,5.1285,5.4486,5.6209,5.0427,5.5726,5.1656,5.5085,4.0118,4.232,5.3978,4.5085,5.4213,4.5243,4.6966,4.5832,5.4996,5.1098,5.3858,4.9308,4.5047,3.6737,5.3502,4.4549,3.5863,5.7052,4.0278,4.8485,5.7533,4.5608,4.4054,3.7529,4.0918,4.1788,5.1494,5.4777,5.2958,4.5693,3.5337,4.2335,5.3495,5.1215,4.8861,3.6566,5.0648,5.3837,4.7274,4.5669,5.331,4.6218,4.5808,5.5283,4.7138,2.8076,4.0909,3.6428,4.7882,5.1827,3.5742,4.7258,5.528,3.1162,5.3872,4.0858,4.9084,3.2405,4.5766,5.2921,4.5002,4.1716,5.4002,4.0601,4.6742,4.1612,3.8571,4.9851,4.4257,3.755,5.0922,4.4823,4.8131,4.0144,5.1704,4.5268,4.6381,4.9978,4.427,4.1772,3.9156,4.6485,5.7498,5.5383,4.5547,5.6982,3.6578,4.7049,3.5111,5.1136,4.1327,5.1371,4.8038,4.6776,5.2943,4.14,5.1647,3.6646,3.4569,4.0985,4.2676,4.4503,4.2048,5.176,3.6759,4.2304,4.9695,4.6035,3.9847,5.1363,4.5255,4.3548,4.9552,3.483,3.4648,4.8182,4.5742,3.8769,5.1322,3.7846,5.1728,4.7274,4.6531,4.0833,4.4054,4.6871,5.2107,4.6843,3.793,3.9552,4.652,4.6201,4.4919,4.936,4.3046,5.3516,4.0127,4.1169,4.6877,3.4477,4.5072,3.4765,3.9327,4.918,4.0216,4.2987,3.7877,4.2646,4.8017,4.4088,4.5772,5.0854,3.2647,5.3144,5.0721,4.9901,4.1203,4.5423,4.174,4.182,4.3046,4.6177,3.9156,5.0739,4.6708,5.1048,5.3184,5.0418,4.6668,2.3732,4.9663,5.0379
PPP2R2B,-1.1488,-5.0116,-9.9658,-1.2142,0.7832,-0.5125,-0.1345,-2.4659,0.307660752604,-0.8084,-1.3183,-1.21423870943,-6.5064,-1.1172,-2.7274,-0.9406,-1.1811,-0.3752,-1.7809,1.4808,-3.6259,-3.1714,0.2762,-1.9942,-0.9971,-0.6643,-2.3147,-2.3884,-2.3147,-2.1779,-2.3884,-3.3076,-3.1714,-1.6394,-0.9406,-1.0559,-1.7322,-3.6259,-0.6416,-1.9379,-2.5479,-1.5522,-2.0529,-1.5522,-3.1714,-0.1665,-3.3076,-3.3076,-3.3076,-3.458,-5.0116,-4.035,-4.035,1.0503,-4.6082,-0.3022,-4.2934,-2.2447,-2.1779,-3.3076,-2.3147,-2.2447,-1.5522,-3.3076,-2.3147,-2.9324,-2.7274,-2.6349,-2.2447,-4.035,-1.5105,0.0158,-0.1031,-0.0725,-1.9379,-0.0425,-1.1811,-2.3884,-2.0529,-2.6349,-2.7274,-3.0469,-1.6394,-1.2481,-0.1345,-0.4131,-1.4699,-2.4659,-2.6349,-1.9379,-1.4699,-1.7322,-1.6394,-1.3921,-1.7322,-1.685,0.0854,0.2642,-0.5756,-1.9379,-3.816,-3.3076,-1.8314,-2.9324,-1.685,-1.1488,-3.3076,-1.5522,-2.0529,-1.685,-1.8314,-1.4305,-1.8314,-0.9132,-1.8836,-2.9324,-3.3076,0.1124,-2.0529,-3.458,-2.3147,-2.7274,-2.7274,-3.1714,-1.5105,-2.7274,-0.2845,-1.2481,-0.4719,-1.1172,1.1706,-0.5332,-1.2142,-1.8314,-3.1714,-2.6349,-4.6082,-4.6082,-3.1714,-3.1714,-3.3076,-4.2934,-3.1714,-1.8836,-5.0116,-2.6349,-3.3076,-5.0116,-2.6349,-4.6082,-5.0116,-2.7274,-2.8262,-4.2934,0.4125,-1.1172,-2.4659,-1.0262,-0.6643,-0.4921,-0.7108,-0.1345,-0.394,-1.7809,-0.1504,-6.5064,0.4125,-0.7588,-2.114,-1.9942,-2.6349,-2.6349,-1.5951,-2.0529,-4.6082,-1.6394,2.4649,-1.6394,-4.6082,-3.0469,-4.2934,-5.0116,-2.5479,-4.6082,-3.6259,-5.0116,-2.6349,-3.1714,-0.9971,-2.6349,-3.816,-0.4719,0.1519,-2.7274,-2.1779,-1.0262,-2.5479,-2.7274,-2.114,-3.816,-1.9379,-2.6349,-3.0469,-3.458,-2.0529,-2.3884,-2.4659,-9.9658,-2.0529,-4.2934
PPP2R2C,2.8361,-2.0529,-1.2481,-0.9686,1.692,-9.9658,-2.5479,-0.8863,-3.62595383046,-0.0877,-0.8863,-6.12450317447,0.346,-2.1779,-3.6259,0.3346,1.6234,-1.9942,1.9749,-0.9406,0.058,-4.2934,-0.9971,-3.3076,-3.6259,-2.3147,-6.5064,-6.5064,-5.0116,-1.1811,3.5224,-3.816,-4.2934,-4.6082,-3.0469,-1.1811,-1.8314,-0.6416,-3.458,-0.5756,-3.6259,-1.7322,3.4984,-4.035,1.4174,0.5069,-5.5735,-3.6259,1.7446,1.2815,-2.6349,-1.0262,-0.3752,1.595,-0.7108,-2.6349,0.7233,-1.9942,2.5756,-6.5064,-2.0529,-5.5735,-3.0469,2.4492,-1.5951,-0.0725,-5.0116,-6.5064,-4.6082,0.1388,2.8117,-2.2447,-0.2328,0.537,-5.5735,-2.2447,-1.5951,-4.035,0.8164,-6.5064,-6.5064,-3.3076,3.0411,-4.035,-3.3076,1.3511,-3.0469,-1.3921,2.2931,-3.3076,3.2587,-4.2934,-1.9379,-3.3076,-1.3548,0.547,-2.0529,-2.7274,1.0847,-6.5064,1.816,-4.2934,-3.816,-2.5479,-2.9324,-3.6259,2.2421,-2.9324,-3.0469,1.5806,1.3511,-0.8863,-0.1504,-4.035,-1.3921,0.4761,-1.3921,-2.3884,2.4518,2.8582,-4.6082,0.3346,-0.5756,-3.458,-0.4719,-3.1714,-2.4659,-3.1714,-3.816,-1.8836,-1.9942,-0.8863,-0.3022,0.1257,-0.9971,1.3283,2.0707,-1.8836,1.9675,-1.8836,2.2901,-0.8599,-5.5735,4.5705,1.3679,-2.8262,1.9188,-6.5064,0.8164,1.5115,1.5216,-3.816,-0.3383,0.9789,1.5514,-1.6394,-3.3076,-0.1031,0.1124,1.3109,2.1378,-4.6082,1.5612,-1.8314,1.0503,-1.2481,2.1509,0.4657,-4.6082,-3.458,-1.3183,1.2394,-4.2934,2.0844,-4.6082,1.8363,-0.5756,0.1648,-2.7274,0.1124,-5.5735,-2.3884,-2.4659,-1.2481,-1.685,-0.8339,-2.7274,-2.5479,-1.3183,-1.9942,-2.3884,-1.9379,-5.0116,-3.6259,0.8805,-6.5064,-4.6082,-0.1187,-1.3548,-1.6394,1.7403,-1.0262,-4.6082,-4.2934,-2.114,-1.0262,0.0014,1.8722,-2.3884,-1.8836
PPP2R2D,3.5324,4.1844,3.8611,3.7762,3.4304,3.4143,3.8105,3.7529,2.90004206515,4.0322,3.9645,3.80848774332,2.8877,2.9281,3.705,3.6983,3.3773,3.2112,3.9031,3.6566,3.4398,4.1828,3.3703,3.4102,3.7269,3.551,3.8269,3.4933,3.728,3.7094,3.5111,3.8187,3.6894,4.1506,3.8973,3.7367,3.6266,4.3126,3.2481,4.3075,3.8561,3.7116,4.1907,3.7193,3.9774,3.8905,4.0867,4.1069,4.0357,3.9892,4.0357,3.5399,4.0696,3.9002,4.3177,4.2212,3.5374,3.6324,4.0901,3.6054,3.835,3.5136,3.6393,3.9543,4.0601,3.8105,3.9166,4.0935,3.6101,3.8064,3.6669,3.8769,4.1417,3.2018,3.8239,4.3506,3.8866,3.8391,3.6463,4.018,4.3758,3.8561,2.7993,3.6497,4.1145,3.836,3.8719,3.728,3.3661,3.6646,3.2328,3.7105,3.8611,3.6849,4.1136,3.8239,4.0037,3.9983,3.3119,3.4384,3.8239,4.0269,3.9983,3.9403,3.5657,3.5994,3.7453,3.5411,3.6623,4.0696,3.9783,3.6961,3.5851,4.0867,3.4344,3.3703,4.4324,3.7603,3.9645,3.6335,3.5486,3.7378,3.8964,3.835,3.3911,3.8064,3.6242,3.2602,3.5839,4.0593,3.7193,3.7709,3.7171,3.7193,3.3938,4.4047,4.284,3.9755,4.2335,4.1531,3.4648,4.2072,3.9719,3.1588,3.867,3.7507,3.603,3.9938,3.9041,3.5596,3.616,3.4778,3.6532,3.5535,3.8105,4.041,3.6289,3.9571,3.871,3.6646,3.6916,4.0269,3.871,3.6612,3.8788,3.0163,4.0867,3.6136,3.6277,3.8259,3.9356,3.5337,4.3903,3.2359,3.6983,3.9289,3.8944,3.6623,3.944,3.4907,3.2632,3.7846,3.3993,3.6916,3.7193,3.6939,3.4464,2.826,4.445,4.0427,3.2572,3.5486,3.9468,3.9374,4.0401,4.2389,3.9865,3.7888,3.4687,2.8542,3.6657,4.182,3.8973,3.8749,3.8421,4.1351,4.1523,3.9487,3.5645,3.831
PPP2R3A,-0.3022,1.0573,1.177,0.0854,0.7407,-0.6193,0.1519,0.058,-0.097983600544,0.1648,0.4761,0.941861557248,-0.1187,0.9493,1.6281,-0.0574,-0.3383,0.547,0.4125,1.3623,-2.6349,-1.3548,0.346,-0.6643,0.5271,0.3115,-2.5479,0.044,0.0158,-1.0559,-0.0877,0.9268,-0.6193,0.4865,0.4552,-0.8599,-0.4719,-0.9132,1.4962,-0.1345,-1.9379,0.6608,0.537,-0.1187,0.5271,-0.2328,-1.0862,0.9568,-0.3566,0.9935,0.0718,0.1519,-0.6873,0.6332,-1.4699,-2.1779,-0.8084,0.5763,-1.2828,0.6699,-0.8084,0.5763,0.7407,-0.8863,0.7058,-0.3383,-0.2671,0.6969,-0.9132,0.2642,-0.4521,0.4865,-0.6873,0.2154,-0.8084,0.2998,0.0014,1.5013,0.8805,0.7832,-1.7809,-3.3076,0.2277,0.3907,-0.0877,0.6699,-0.5125,0.2642,-1.3183,-0.2845,-1.9942,0.4552,0.24,0.5271,0.7493,0.099,1.4652,1.0222,0.24,1.3623,-0.1828,1.1897,-0.3022,1.0503,0.5271,0.4016,0.0014,1.4228,1.0642,-0.2671,-1.2481,0.2277,-0.0574,-0.1345,-0.6643,-1.1488,-0.1031,0.517,0.7493,-0.8339,-0.8084,-2.4659,1.3567,-1.5951,-0.5332,0.9115,1.4011,0.3907,0.3796,-1.685,-0.3752,-1.5951,-0.0574,-0.4719,-0.5756,-0.6193,1.3225,0.1124,0.3685,-1.4305,0.8883,-2.2447,0.03,-0.6643,-0.2328,-0.3022,0.2522,-0.7588,-0.5973,-0.3752,-1.5951,0.688,0.0014,-0.1828,1.674,0.4657,-0.3201,0.6517,0.4233,-1.9379,1.105,0.8082,1.1833,0.537,0.5955,-0.0877,0.4233,0.605,0.5666,1.334,0.2522,-0.6873,-0.5973,0.2762,-0.6873,-2.3884,1.5415,0.058,0.4016,-1.5105,0.1388,-0.5756,0.1648,0.0014,-0.4325,0.5763,-0.013,0.2881,-2.114,-2.1779,-0.2328,0.9862,-1.9942,-1.7809,0.5568,1.816,-2.0529,-0.8084,0.4125,0.044,-0.7834,-0.394,1.7097,0.5955,0.3573,0.8327,-0.3022,-1.0862,-0.4325,0.0854
